username,full_text,predicted_label,probability_emotion
husainifadzill,ini rupanya feeling bapak bapak pergi kursus ,Joy,0.3955670893192291
CheffHery,Kursus Masak Sidoarjo Swansh Culinary* Yukk action sekarang Kursus Masak *dengan materi* ▪︎Bebek Goreng ▪︎Ayam Goreng ▪︎Ikan Bakar ▪︎Udang saos asam manis ▪︎Kepiting saos padang ▪︎ Sambal Terasi dan Sambal lamongan https://t.co/WrH0MvS9i4,Neutral,0.586686909198761
aqilasshraf,Tak boleh tolak pula kursus ni. Elehh ,Anger,0.45220571756362915
celestialsdime,@gayung_aer bawa mobil nunggu didaftarin kursus bunda :^ buat kue PGN bljr tpi bunda mager beli oven. masak 50/50 lah kalo buat sekedar survive bisa tpi masak for living the life or cultural needs gabisa wkwk.,Joy,0.5729864835739136
milikaiy,@soloo AKWKWKAKA aku juga kursus da sama ayah mah kena mental,Anger,0.3109758496284485
chey_La6906,The way i life is call a life???? Kau yang suruh aku pergi kursus.. tiberr Kau sendiri pulakkkk yang sibuk suruh aku buat kerja lain.. dengar cakap hebat sangat boleh buat kerja sorang².. da*n!,Neutral,0.7777448892593384
CheffHery,Kursus Masak Sidoarjo Swansh Culinary* *dengan materi Frozen* ▪︎sosis ▪︎Sempol ▪︎Tahu bakso ▪︎Nugget ▪︎ Bakso ▪︎kuah Yukkk Daftar dan Action sekarang Juga!!! https://t.co/7ezs2HGHu8,Neutral,0.5638555288314819
Kelas_ppds,Pendaftaran kursus TPA dan SEU Undip/TBI/TOEFL persiapan PPDS PPDGS Pascasarjana dan Doktoral 2024 https://t.co/pCOEtAxwn1 #kursusseuundip #kursustpaundip #kursustbiundip #lesseuundip #lestbiundip #lestpaundip #kelastpatoefl https://t.co/RHOhig7BAr,Anger,0.30025383830070496
madam_zazaa,Rasanya yg pkai versi 2024 tu mcm supervisor2 DIY pergi kursus kt Hotel Sri Malaysia,Fear,0.26078349351882935
gemilang71,kiamat bagi divisi marketing kursus ielts ,Neutral,0.4553096294403076
ristiblu,@Dik4rawr Sisa akhir tahun ini pengen banget ikut kursus masak .. pengen resign terus buka usaha kuliner.,Anger,0.3109758496284485
dzulkflee17,@meinmokhtar Bukan tak fokus kursus kahwin. lebih nak brag gaji husb je ni. tapi kalau lah genuine soalan ni mmg benak sikit la.,Anger,0.4089072644710541
ngendogan,harus banget ini mah kursus bahasa jahit dan alat musik,Anger,0.3109758496284485
leedonghyuckren,owsyit udahlah ekskul aku 3 ikut ksm ikut riset kursus b inggris ditambah lagi ngaji ,Joy,0.4436403810977936
fairyflowrs,@cockatoocourse thank you min eh ini mimin nyaa bukaa kursus mandarin yaa??? online atauu offline nih min kalo boleh tauu,Anger,0.4288780689239502
ilptangkak,24 Jun 2024 - Bengkel Teknologi Kimpalan telah menganjurkan 2 Kursus secara webinar Nama Kursus: Kursus Basic GMAW ( MIG ) Penyampai: En Johari Bin Abdul Hamid Kursus Jenis-Jenis Sambungan Kedudukan Persediaan Bahan Dan Kelengkapan Kimpalan Penyampai: En Marosdi Bin Mamat https://t.co/sUFKX0DFKn,Neutral,0.5097854137420654
gajahserenang,@kopikirpikir Ga bisa jualan kursus bhs inggris.. Jadi oleh orang yg 'si paling spesialis pestin'... Ga di up .. Ga menguntungkan kursusan nya,Anger,0.9130305647850037
ilptangkak,23 Jun 2024 || National Training Week (NTW) - Kursus Rekabentuk Produk Inovasi Bahagian Kawalan Kualiti Latihan ILP Tangkak telah menganjurkan Kursus Rekabentuk Produk Inovasi yang merupakan salah satu daripada kursus yang ditawarkan dalam Program National Training Week NTW. https://t.co/VOmh1aF4VZ,Anger,0.9763191342353821
ilptangkak,Masih Tertanya-Tanya Kursus dan Aktiviti Pembelajaran yang dijalankan di ILP Tangkak? Jom Datang ILP Tangkak Sekarang!! ILP Tangkak membuka ruang untuk anda melihat sendiri semua aktiviti yang dijalankan di bengkel. Orang kata Tak Kenal Maka Tak Cinta!! https://t.co/IoqkIWUYza,Love,0.9999997615814209
PolsekWilangan9,kegiatan kursus pembina pramila mahir tingkat dasar #divhumaspolri #humaspoldajatim #opsmantapbrata2024 #polisi #polresnganjuk #kapolresnganjuk #muhammadchaniago2003 #polisinganjuk #semangatmelayani #bolokuompolisi #polisinganjuk #wayahelaporkapolres https://t.co/iWEX5WDEnG,Neutral,0.530296802520752
pulunk,Penetapan tujuan karir sangat penting untuk mencapai kesuksesan jangka panjang. Mulailah dengan menetapkan tujuan jangka pendek seperti meningkatkan keterampilan tertentu atau menyelesaikan proyek kecil. Misalnya Kamu bisa fokus pada penguasaan software baru mengikuti kursus https://t.co/5G61OePmpv,Joy,0.6199379563331604
MDTangkak,KURSUS PENGENDALIAN MAKANAN ANJURAN MAJLIS DAERAH TANGKAK. 30 JUN 2024(AHAD)| 8.30 PAGI | DEWAN SERBAGUNA BKT GAMBIR. Bayaran RM 50.00 pendaftaran kursus. Tambahan RM10 akan dikenakan untuk satu alamat jika sijil dipos ke alamat peserta. Sila hubungi untuk pertanyaan 06-9788112,Neutral,0.519468367099762
Mojosubie,@cumasapa Semangatt kuliah sapaaaa. Yg bener. Cari temen2 yg baikkk yg ngga baik gausah ditemeninn. Kalo udah ngerasa waktunya masih senggang ikut kursus buat ngasah softskill. Semangatttttt ,Joy,0.9172453880310059
jwooamb,@intinyadeh Bukannya sering di endors kursus toefl/ielts ya yg buat beasiswa2 si deris2 ini,Sad,0.5269383788108826
111Alfin,@gayung_aer kek nya bawa mobil sih next year insyaallah kursus nyetir,Fear,0.3266463279724121
meinmokhtar,Ritu skip kursus kahwin ka? https://t.co/SZOzECuzMQ,Joy,0.33565378189086914
_fyayazahari,Weekend ni hubs ada kursus kat Kuantan &amp; dia nak bawakkk bini dia ni. Harap2 dapat lah cuti 3 hari sis kena cuti ni,Anger,0.26976460218429565
jialmond_soul,cok g-word tuh bs jd wapres gbs ikut kelas/kursus biar bisa fotogenik dikit gitu?,Love,0.5516740083694458
agiiell,Buset kursus ngoding udah kaya kursus jahit,Neutral,0.24466001987457275
cockatoocourse,@ventdeharu perbanyak vocab dulu aja kak,Joy,0.2941829562187195
cockatoocourse,@doritovs ayook kak mulai belajar,Neutral,0.2488669455051422
cockatoocourse,@mnyhyst cari teman buat ngobrol bahasa inggris kak,Neutral,0.3563458025455475
cockatoocourse,@fairyflowrs semoga lancar kak belajarnya ,Joy,0.7046653628349304
cockatoocourse,@signatwre amin kak semangat ,Joy,0.9801590442657471
cockatoocourse,@lovefaithopes ayok kak belajar bahasa mandarin di cockatoo course,Joy,0.3841466009616852
cockatoocourse,@rylesays semangat kak belajar bahasa mandarinnya ,Joy,0.825620174407959
cockatoocourse,@cchynthia_ gausah nyesel kak yuk mulai les bahasa mandarin dari sekarang aja,Anger,0.2834896743297577
cockatoocourse,@icedsnowflakez semangat kak ,Joy,0.9183415174484253
cockatoocourse,@kyu_binl semangat kak ,Joy,0.9311614036560059
cockatoocourse,@addeyusuf les bahasa mandarin di cockatoo course aja yuk kak,Neutral,0.5941458344459534
cockatoocourse,@Florynn_Itz semangat kak ,Joy,0.9311614036560059
ewgamaumemupuk,@karaigasukida @uibaseNG KAK kenapa kalo di lbi soalnya aku rencana mau ambil kursus perancis A1 ,Neutral,0.2560223340988159
APemakanan,Assalamualaikum &amp; Good morning Have a blessed day everyone ️ ℹ️Untuk mengetahui lebih lanjut kursus Pengendali Makanan . boleh layari link ‍‍ https://t.co/H05olJvIWk hubungi 018 377 4926 / 018 229 2926 #morningquote #nbfoodspecialistcentre #kursuspengendalimakanan https://t.co/BuBp5aX9W0,Neutral,0.39946216344833374
xnhanaaa,MAHIR TOEFL DARI BASIC AUTO 500+ Free 2× TOEFL Prediction sharing beasiswa recording kelas 15× Meetings + e-certif More info: DM #TOEFL #IELTS #lestoefl #lesbahasainggris #kursusbahasainggris #LPDP #kursustoefl #CPNS #IISMA #BUMN #les #kursus #Scholarships #testtoefl https://t.co/R71sHQrD8L,Joy,0.5451375842094421
bpdfaye,Malam ni depa nak karoke plak what is this kursus,Neutral,0.5719093680381775
linguo_id,KURSUS BAHASA SWAHILI Di Linguo ada kursus bahasa Swahili juga ya? Ada dong ‼️ Jangan lupa daftar kelasnya dengan klik link di bio ya ‼️ #lingoid #kursusswahili #swahili #kursusswahilimurah #belajarswahili #lesswahili #bahasaswahili #polyglot #belajarbahasaswahili https://t.co/nZ2Nk6EqK7,Anger,0.9285452961921692
bouulevard,@heaadoverheels LU BESOK DI KOS KURSUS MAKEUP YA SAMA GUA,Joy,0.3271689713001251
komunikasi_gov,Terokai pelbagai kursus latihan secara percuma untuk rakyat Malaysia di National Training Week (NTW) 2024 merentasi 5 teras utama iaitu Kemahiran Hidup Kemahiran Masa Depan Pembangunan Lestari Inovasi &amp; Kreativiti dan Kewangan. https://t.co/Me1WQvapnw,Neutral,0.6400937438011169
xnhanaaa, Belajar IELTS all skill bareng tutor Awardee Beasiswa. Free 2x IELTS simulation modul &amp; recording pembelajaran + Sharing Beasiswa More info: DM #toefl #ielts #lesbahasainggris #kursusbahasainggris #IISMA #LPDP #lesielts #kursus #scholarship #les #AAS #beasiswa #CPNS #BUMN https://t.co/316xgSckA2,Joy,0.5455290675163269
peace_pare,Mau lancar SPEAKING dalam waktu 2 MINGGU? Peace English Academy menyediakan Paket Kursus 𝘺𝘢𝘯𝘨 𝘴𝘦𝘴𝘶𝘢𝘪 𝘥𝘦𝘯𝘨𝘢𝘯 𝘵𝘪𝘯𝘨𝘬𝘢𝘵 𝘥𝘢𝘯 𝘬𝘦𝘣𝘶𝘵𝘶𝘩𝘢𝘯 𝘴𝘪𝘴𝘸𝘢 𝘴𝘦𝘬𝘰𝘭𝘢𝘩 𝘣𝘢𝘪𝘬 𝘪𝘵𝘶 𝘭𝘦𝘷𝘦𝘭 𝘥𝘢𝘴𝘢𝘳 hingga 𝘮𝘦𝘯𝘦𝘯𝘨𝘢𝘩 https://t.co/HLJtjDt9lj,Joy,0.6098376512527466
biela_dean,Buat apa hantar kursus jauh2 kalau macam tu ,Neutral,0.6206153631210327
RutanPelaihari3,kursus kejuruan atau pelatihan keterampilan tersedia untuk membantu narapidana meningkatkan pengetahuan dan keterampilan mereka. #KumhamKalsel #Taufiqurrakhman Kanwil Kemenkumham Kalsel Taufiqurrakhman,Joy,0.43676695227622986
lindoy_olalala,Orang gila mana yang kursus basing ke temen???️️ Tapi mayan si 20k/pertemuan️️ https://t.co/FA8dHZNCO9,Anger,0.3109758496284485
HeNdiBur,@hayder_imron Tidak ada kursus bahasa suryani &amp; juga minim modal nipu mempersulit kalangan santri di posisi memek Gufron,Anger,0.27517491579055786
awacovrjwoo,pcd + sakit tekak + demam harini kena gi kursus ,Anger,0.32525667548179626
hannanilah,Harap2 boss terbukak hati bagi elaun double sebab tolong dia masa kursus aamin,Joy,0.6080858111381531
ppinenot,mereka bisa aja fasilitasin aku buat kursus bahasa Inggris tapi baru ngomong doang si blm dicariin sampe sekarang wkwk. dan aku gabutuh kursus yg pembahasannya masi basic karena ik saat kuliah nanti kosa katanya lebih berat :D,Joy,0.8142452836036682
aidaajamil,@scheekeong @mykesuma @hrdcorp_ Ya Allah banyak nya kursus percuma yang YB bagi. Terbaik la YB,Joy,0.5081198811531067
heybiblww,@1107sh @utfess Kakak kursus disitu juga kah/?,Anger,0.3046302795410156
Ivanien11,@erlanishere Ini yg palimg sampah... Buntut2nya nawarin kursus... Monyet homo emang,Anger,0.43471673130989075
muthxzsh_,kursus mengemudi SEPEDA MOTOR ada gasi?,Neutral,0.47289422154426575
sherylefth,@mhulyanto Aku tambahin ah lagi diving kan? apa ini saatnya aku buka kursus bahasa Nordik?,Anger,0.3109758496284485
Jagindasan,@Bossbm17 @mkini_bm @NazifNajib Ko macai mmg xkan paham keje ko makan duit haram najib je keje jadi penjilat.. ko ingat semua dalam MOF tu ambil kursus kewangan ke? Izzah bukan direct bawah MOF dia keje under TS hasan merican membantu pengurusan... Dia ada master international relations. Ko ada apa?,Anger,0.8612687587738037
HeryCahyadi16,@kompascom Bukannya harus kursus Lemhanas dulu atau SESKO TNI maka mako brimob spt Ahok BTPNegeri lucu,Anger,0.3109758496284485
cucuputri4570,@iRachelicious @arifadr Save aahh ka.. klo blik ntr.. coba cari kakany buat kursus make up ,Anger,0.3911823630332947
indra_agusta,Kalau lolos dan mulai perasaan bahwa orang lain itu penting. Baru mulailah bersosial. Menjangkau lebih luas macam-macam orang. Terus melu kursus pranikah.,Anger,0.3412482440471649
IcangIc55278236,Nikmati efektifnya belajar bahasa asing dengan materi berkualitas dari teacher profesional. Dapatkan diskon 15% untuk kursus Private dengan pakai kode ini: ICACKPSXYJRWZ. Klik link berikut untuk daftar Cakap:https://t.co/hmRLhPhXxs,Joy,0.5858019590377808
idoymaridoy,@scen_icc @worksfess buka kursus offline ga kak,Joy,0.37734556198120117
APMtwiter,Pada hari ini kursus tersebut telah dirasmikan oleh YS Kolonel Kehormat (PA) Dato' Fyzal Fauzy Pegawai Khas &amp; Ahli Jawatankuasa Hal Ehwal Warga Industri Kebajikan dan Data Industri Perbadanan Kemajuan Filem Nasional Malaysia (FINAS). https://t.co/DpRQ0Q4lMK,Neutral,0.8068010807037354
APMtwiter,Isnin 24 Jun 2024 - Sekitar hari pertama kursus anjuran Bahagian Pengurusan Latihan Ibu Pejabat Pertahanan Awam (IPPA) bertempat di Akademi Latihan Pertahanan Awam (ALPHA) Bangi. https://t.co/ZYkNedmcc8,Anger,0.5021471381187439
APMtwiter,#LATIHAN BENGKEL PEMBANGUNAN LATIHAN MELALUI PLATFORM MEDIA SOSIAL APM 2024 Isnin 24 Jun 2024 - Sekitar hari pertama kursus anjuran Bahagian Pengurusan Latihan Ibu Pejabat Pertahanan Awam (IPPA) bertempat di Akademi Latihan Pertahanan Awam (ALPHA) Bangi. @jpmgov_ @FinasMy https://t.co/vRDZXGn1kB,Neutral,0.6207529902458191
zulaikhazalman,@meinmokhtar common sense la anon. nusyuz ni bila kau x ikut bnda 'baik' yg suami suruh. gugurkan anak yg dtg dri hasil korg dua tu satu bnda yg 'baik' ke yg prlu dibuat kalau disuruh oleh suami? ni jnis tido dlm kursus ler ni,Sad,0.3856782019138336
flowerbunkus,@Soundtrepreneur hehehe sama macam dubai dan lain2 negara maju. nak jadi influencer kena ada lesen dan kena daftar company dan kena pi kursus macam wartawan. boleh belajaq loophole dengan mereka yang belajar kewartawanan.,Anger,0.46111175417900085
amorelyn_,papaku mau nggak ya bayarin kursus⁉️,Neutral,0.3432508409023285
icioocha,ya Allah apa gw lulus ambil kursus bahasa isyarat aja kali ya,Fear,0.2771652936935425
urfavyvnyvn,@print2scape @mihar39 ada tak kursus untuk belajar skil ni sis? atau memang kena berpengalaman guna canva?,Neutral,0.37014010548591614
kchendae,Done book kursus kahwin,Joy,0.6058599352836609
PrimeKurniawan,Kayaknya emang perlu kursus bhs jawa ,Neutral,0.44734427332878113
honeyybunchx,member sunyi agaknya wife jauh balik kerja bosan tu semedang je ajak lepak . masa bujang kursus jauh susah nak lepak . dulu dapat balik tu terus ajak kadang direct dua hari ajak lepak sebab itu je masa yang dia ada .,Joy,0.6178215742111206
c1grets,baca² modul novel dsb. ikut kursus sambil nyari loker,Anger,0.31427207589149475
magnooliiaa,@fathuriqsn Dulu pernah kursus sepaket sm simnya wkwkwk. Tp setelah kursus blm jago banget kudu latihan lagi.,Anger,0.23606272041797638
ssukkieayy,Bawa mobil tapi jujurly pengen si kursus gitu,Anger,0.43938952684402466
tranmanh2122,@bimsdai @papanberjalan Bikin ngiri ANGKOT88. Di India kursus ngoding canggih buat semuanya. #Arab,Neutral,0.35985806584358215
nattvgn_,@wangheul Meanwhile anak esde yang dulu kursus di tempat aku abis karate dia les b.ingg di tempat aku. Besok nya les piano lusa mandarin hari berikut nya renang. Aku tanya capek ga? Kata dia i'm tired but i enjoy it Semua tergantung orang nya,Fear,0.4789165258407593
_ayudhey,bit n boot ini buka kursus makeup ga ya? ,Anger,0.2672296464443207
storybyshadow,Bisa lgsg cek linktree ini ya https://t.co/aqO1TFK8hI nanti kk lgsg klik kursus yg kk mau beli lgsg buat akun lalu payment ya,Joy,0.4778847396373749
Jgec_Indonesia,Penting! Frasa ini akan sangat berguna ketika kamu sudah berada di Jepang Pahami dan pelajari. Atau jika kamu mau lebih mahir berbahasa Jepang. Ingat ada JGEC kursus bahasa Jepang yang siap bantu kamu Kamu punya contoh lainnya? Yuk share di kolom komentar~ https://t.co/rKFLsXgaP1,Neutral,0.5204431414604187
Emanniemm,Menarik sia. Aku kalau ada masa nak je join apa2 like kursus canva ke. At least bleh apply untuk semua benda.,Anger,0.36992543935775757
yocallmezia,Lu ikutan seminar kursus atau apapun itu tentang promosi idol yang baik dan manjur dah kata gua mah @VineEnt_Music,Anger,0.3109758496284485
midnughtxr,mau kursus piano ke mama mertua dehh,Neutral,0.24151277542114258
nabiIlla__z,@ranstudys Kursus masak seru juga,Anger,0.35906317830085754
chicagovibess,rafa kamu pinter bgt aku pgn masuk undip bisa gak kursus sama kamu,Anger,0.5831322073936462
xendrysR,@blubukblubukz Kursus kalau udah lolos nanti dibikinin sim ,Neutral,0.4049677848815918
zulaikhasudin,Da semiggu tgh pk hasil gimik perasmian majlis sabtu nisakit jap otak...khamis kursus plk...‍️‍️,Neutral,0.21219795942306519
txtdrmkc,@sosmedkeras Bukan dikira sombong si lebih ke dikira judes sama ansos anyinkkk. Ya bener dikit tapi kan ya sakit ati yh gue cog otw kursus social skill,Anger,0.3109758496284485
avvarath,@ObiWan_Catnobi Dari awal dia bikin yayasan atau foundation apa gitu saya udh curiga. Ya intinya dia sih nyari duit juga. Saya sampai penasaran knp org2 yg kuliah di LN itu ya spt itu cuan kah? Bikin kursus ini itu tapi kok penyampaiannya kyk gak niat.,Anger,0.3801710605621338
artdenandra,@papanberjalan Disini kursus HR aja 5jt Yang koding bisa 10 lebih,Neutral,0.8832371234893799
LemhannasRI,Kursus Pemantapan Pimpinan Daerah angkatan pertama yang telah dilaksanakan beberapa waktu lalu menuai tanggapan positif dari para pemangku kepentingan terkait. #LemhannasRI #LKYSPP #PYC #NUS https://t.co/eBzPUBn6MR,Joy,0.5165768265724182
cokoboli,sbtulnya ak jg mw kursus masak tp kelarin kuliah dulu deh ,Joy,0.5739787817001343
SCALP3D,@SyedAkramin Xsusah apply lesen YG org malas nak apply lesen suntikan thypoid &amp; kursus kendali makanan. Org pandang remeh benda ni padahal ni life &amp; death. Footnote: apply senang lulus tu satu hal ,Sad,0.3267739713191986
storybyshadow,@collegemfs HALO AKU MAU NGAJAK KALIAN ADA YG MAU IKUT KURSUS GK? Kursus B. Korea harganya 10k dari harga 150k. Ada tips linkedin + skripsi jga. IELTS &amp; TOEFL CMN 25k UDH DAPET SERTIFIKAT. Tapi terbatas kuotanya cmn buat sampe malam ini aja. Yg mau bisa rep or dm ya,Anger,0.3873448669910431
jjeongwo0,@02YEDAAM ikut kelas yoga sama kursus bikin kuee,Neutral,0.5536927580833435
Mike_Devo,@rahzamdy Aik di mana? Ikut kursus ka,Neutral,0.22695310413837433
kitttenaoi,@heehiseung kursus kok pungli sih ai heehiseung,Anger,0.28853556513786316
Ivanirawan831,@cameliaster Itu ada kursus lia,Neutral,0.32599636912345886
donothingsz,pilihan bpkku selama libur semester 1. kampung inggris 2. cari kerja/kesibukan yg menghasilkan duit 3. kursus masak,Anger,0.3109758496284485
alieimran99,Tgk tgk nama x de dalam senarai BPS. Pulakkk dahh. Aku dah buat semua procedure kot sebelum gi kursus. Wat de hek,Anger,0.3109758496284485
windofchangeump,@Abisyifa15 Aku baru g kursus APEL C...,Joy,0.4266325533390045
AqibFadhil,@thalfay di suruh bunda isti anjr kayaknya mau kursus dulu aja taun ini biar ga stres di rumah,Neutral,0.419099360704422
MohdRashidi92,Hari ini pergi kursus BLS. Sekarang berada pada fasa yang dapat apa apa kalau boleh nak simpan untuk bagi pada Nisa dan Ali nanti. Ali cukup suka roti coklat tu walaupun tak pernah makan habis. https://t.co/oWSowhza7e,Love,0.38106149435043335
FcerberusF,@papanberjalan bagus tuh pergi ke india kursus IT jangan lupa selalu jajan street food disana ,Anger,0.28546780347824097
Adi_1409,@pass_devi Kursus privat pijat hu 5 sks ,Anger,0.2436390370130539
yugeemint,@naeviswrite percakapannya atuh Ibuk~ dari tadi bacain yg Koriya tu berasa lagi ngerjain exercise jaman kursus dulu wkwkwk,Anger,0.3109758496284485
garlicbuttrr,@FOODFESS2 Cantikkk bgttt. Kamu ikut kursus bikin bouquet cake kah? Aku juga mau deh,Joy,0.498664915561676
rappyrbae,5. Terus Belajar Dunia marketing selalu berkembang pesat. Oleh karena itu penting untuk terus belajar dan mengikuti perkembangan terbaru. Kamu bisa membaca blog dan artikel marketing mengikuti webinar dan mengikuti kursus online untuk tetap up-to-date.,Neutral,0.3650182783603668
nrizyannn,Tiba tiba saya risau nak kena g kursus mersing ni. Tolonglah jgn la saya sunburn. Ahad hari penting saya ,Neutral,0.42281121015548706
snaim247,@aunibnotes Brp yuran masuk kursus penterjemahan ni?,Neutral,0.6512908339500427
ComicsByVieN,Bila lecturer seni pun nak endorse AI and buat kursus prompting good luck hadap pelajar yang bakal guna chatgpt untuk siapkan assignment. Aku dah jadi saksi seorang guru marah anak murid dia hantar homework yg ditulis oleh ChatGPT. Camne dia tahu? Jawapan tak kena dgn soalan.,Anger,0.3109758496284485
jakardoding,@papanberjalan Indonesia kursus cara cepat dsn halus korupsi dan cepat kaya yg laku cepat.,Fear,0.41647690534591675
verndlyy,@amohanniee @ma00renji2 NnTi W bKa kuRsuS bUb,Anger,0.28880006074905396
ainaaasan,@txtfromfti Ini aku ya kebetulan di kota aku ada kayak kursus gratis di perpustakaan kota. Ada beberapa kursus/les tahun kemarin sih aku ikut kelas Bahasa Korea tahun ini aku ambil Kelas Komputer. Siapa tau di tempat kmu ada yg kyk gtu bisa dicari atau gk belajar otodidak.,Neutral,0.656943142414093
WonderSUNGHOONS,Ini dia bakat alami gw siapa mau kursus ke gw? ,Neutral,0.33765506744384766
FarizRahman555,@amr_zhn01 tak sia2 kursus jual insurance,Neutral,0.27307650446891785
zzlevanzzle,Mau ambil kursus tapi bingung mau ambil apa antara accounting/basjep/excel/aplikasi accounting,Anger,0.32365554571151733
ABBOnya,@djawhirr @yosefikr Anak gue ga ada waktu nongkrong Sore kumon Malem kursus coding,Joy,0.539736270904541
anu_akbar,@Cindyunju @HudaRiot Sekalian kursus drum juga. Klo udah bisa langsung gantiin drummer BMX yg udah tua,Anger,0.3389304578304291
Mediatelus,Sama ada anda ingin memajukan kerjaya anda atau mempelajari sesuatu yang baharu NTW 2024 sedia membantu anda! @scheekeong @shahul_srk @hrdcorp @mykesuma #hrdcorp #kesuma #ksm #ntw2024 #latihan #kursus #sijil #malaysia #AI https://t.co/VAHmV3nepc,Joy,0.4914461374282837
biima00renji2,@seastarqly Buub lu kursus bahasa apa lagi,Neutral,0.2723936140537262
avoo100,@onmyprogress siap menerima kursus penggunaan chatgpt,Joy,0.5092159509658813
danaracelli,Ediyan tiang listrik pos ronda ditempeli iklan kursus coding. Ning kene ditempei iklan telat datang bulan &amp; sedot wc mampet.,Neutral,0.5564820170402527
uarmyou,4 - dulu pas kursus abis pertemuan pertama minggu depannya instruktorku meninggal rip 6 - jujur kayak ondel2 jadinya kalo ngalis sendiri 7 - tergantung mood dan kesabaran kadang bisa kadang gosong ,Neutral,0.49814626574516296
adoncrush,Pak kapol ada banyak hal dilakukan dalam 14 hari Dalam 14 hari banyak hal produktif dan menyenangkan yang bisa dilakukan. Beberapa ide meliputi: 1. Selesai kursus online 2. Sdh langsing dg olga 3. Sls baca beberapa buku 4. Sls dekorasi rumah 5. Ntn semua episode game of throne,Sad,0.5275558829307556
rumpumpum___,Ternyata diet yg berhasil itu diet yg dilakukan secara konsisten dan disiplin. Punya kenalan waktu kursus doi berhasil turun 10kg dalam jangka waktu 1 tahun. Dietnya pakai metode IF terus defcal sama WO ringan di rumah. Plus dukungan dari pasangannya.,Neutral,0.5602827668190002
elehelleyh,Sedikit bacaan ringkas tentang UMCced boleh berikan gambaran kenapa tokti dipilih. Bidang yg ditawarkan lebih skill based dan praktikal. Ini bukan lantikan dlm kursus yg purely academic. Membaca itu amalan murni. Gunakan akal fikiran yang diberi Allah SWT.,Joy,0.3427189290523529
othonks,Hari 1 23.06.2024 Kursus Pelatih Pembina Pramuka Tingkat Lanjut (KPL) @PramukaJabar di Buper Letjend. TNI (Purn) DR. (HC) Mashudi Kiarapayung Jatinangor-Sumedang https://t.co/7RcGHD2RN4,Neutral,0.2674694359302521
catheliadarcia,Sejak 2 bulan ni kecewa Rasa nak lari dari realiti Ternampak tawaran kursus kat wilayah utara Niat di hati nak mohon tapi tak termohon Teriba hari ni nak kena g kursus Nun jauh di hujung Malaysia 9 hari terus Allah maha mendengarkan lintasan hati Dimakbulnya perancangan kite,Joy,0.6030508875846863
fyfrhn,But ayah cakap tunggu lepas habis kursus. Yahh suka yeee,Love,0.8876582384109497
fyfrhn,Ayah kalini setuju nak bawak aku pergi zoo . Sebab memang tahun ni masa birthday nak hadiahkan diri sendiri pergi zoo. LAH SEKALI TAK DAPAT SEBAB KURSUS ,Joy,0.5865305662155151
nayxnya,disini kursus ngoding elite (mahal + susah nemu) bgt,Neutral,0.28897619247436523
mysticvbe,bawa mobil smg ntar ada kesempatan buat ambil kursus huhu,Anger,0.3109758496284485
Bukune,What if : Kune dipaksa join geng Kursus Menjahit E'Modis @sukkiech #MisadventuresSeason https://t.co/21Ju9w56ib,Anger,0.3109758496284485
FaizuddinZukri,Banyak jugak aku tengok kursus free yang menarik. Ada kursus preparation untuk CISM CCSK etc,Neutral,0.35611656308174133
JSantika33287,@papanberjalan Disini yg ngajarin siapa? Guru disekolah komputer aja kualitasnya bkn ahli komputer..yg pinter komputer pemrograman dll pasti sibuk kerja..ga mungkin ada waktu ngisi kursus,Anger,0.7322723865509033
apiekluvdan,@papanberjalan DM No WA dong kak. Kursus apa aja buat anak kls 2 SMP,Sad,0.7237474918365479
dismynonosquare,Sebabtu aku pernah cakap orang yang belajar bidang agama ni WAJIB ambik beberapa kursus yang elok untuk pemikiran kritis diorang macam sains atau matematik. Imagine kalau engineer bangunan palatao main pakai je apa bahan nak goreng untuk buat bangunan rubuh la bangunan.,Anger,0.3109758496284485
mykesuma,Nak dapat sijil kemahiran FREE? Bermula hari ini 24 Jun sehingga 30 Jun 2024 KESUMA melalui HrdCorp akan anjurkan National Training Week #NTW2024. Lebih 25 000 kursus latihan kemahiran PERCUMA! Ada macam-macam kursus. Maklumat lanjut layari: https://t.co/ZnIG6cRN9b https://t.co/bcVfTdJkPq,Neutral,0.3154606223106384
infobdg,Pengen punya bikin baju sendiri tapi gabisa menjahit? Kursus aja yuk! https://t.co/cjFwT3jtKK #infoBDG https://t.co/qUL3eiiFAC,Fear,0.29788097739219666
majalahsunday,Mengambil kursus online penting lho ternyata! Platform seperti Coursera edX atau Udemy menawarkan berbagai kursus yang dapat membantumu mempelajari keterampilan baru atau memperdalam pengetahuan di bidang tertentu https://t.co/XqK3ZlSdGc,Joy,0.6137113571166992
SharmimiJasmin,Tak suka bos laki aku asyik kena pergi kursus je. Macam apa tah. Kursus kursus kursus. Setiap bulan nak kena g kursus. Muka sama je. Muka orang lain takde.,Anger,0.9232982993125916
LPengantin,Yg mau kursus gratis segera daftarkan diri anda ke 081381344539 https://t.co/GRTDu0UwsE,Anger,0.4684021770954132
B2Lbhe,@bntarlagimikir kursus sek nko nganggone wkwk,Neutral,0.3183039724826813
heeynna_,@kuangyie Okkay okkay akan ku cari kursus essay itu ,Sad,0.4336419701576233
