username,full_text,predicted_label,probability_emotion
leedonghyuckren,owsyit udahlah ekskul aku 3 ikut ksm ikut riset kursus b inggris ditambah lagi ngaji ,Joy,0.44196346402168274
fairyflowrs,@cockatoocourse thank you min eh ini mimin nyaa bukaa kursus mandarin yaa??? online atauu offline nih min kalo boleh tauu,Joy,0.6367496848106384
ilptangkak,24 Jun 2024 - Bengkel Teknologi Kimpalan telah menganjurkan 2 Kursus secara webinar Nama Kursus: Kursus Basic GMAW ( MIG ) Penyampai: En Johari Bin Abdul Hamid Kursus Jenis-Jenis Sambungan Kedudukan Persediaan Bahan Dan Kelengkapan Kimpalan Penyampai: En Marosdi Bin Mamat https://t.co/sUFKX0DFKn,Neutral,0.9725090265274048
gajahserenang,@kopikirpikir Ga bisa jualan kursus bhs inggris.. Jadi oleh orang yg 'si paling spesialis pestin'... Ga di up .. Ga menguntungkan kursusan nya,Anger,0.40633878111839294
ilptangkak,23 Jun 2024 || National Training Week (NTW) - Kursus Rekabentuk Produk Inovasi Bahagian Kawalan Kualiti Latihan ILP Tangkak telah menganjurkan Kursus Rekabentuk Produk Inovasi yang merupakan salah satu daripada kursus yang ditawarkan dalam Program National Training Week NTW. https://t.co/VOmh1aF4VZ,Neutral,0.9999693632125854
ilptangkak,Masih Tertanya-Tanya Kursus dan Aktiviti Pembelajaran yang dijalankan di ILP Tangkak? Jom Datang ILP Tangkak Sekarang!! ILP Tangkak membuka ruang untuk anda melihat sendiri semua aktiviti yang dijalankan di bengkel. Orang kata Tak Kenal Maka Tak Cinta!! https://t.co/IoqkIWUYza,Love,0.9999970197677612
PolsekWilangan9,kegiatan kursus pembina pramila mahir tingkat dasar #divhumaspolri #humaspoldajatim #opsmantapbrata2024 #polisi #polresnganjuk #kapolresnganjuk #muhammadchaniago2003 #polisinganjuk #semangatmelayani #bolokuompolisi #polisinganjuk #wayahelaporkapolres https://t.co/iWEX5WDEnG,Joy,0.47899967432022095
pulunk,Penetapan tujuan karir sangat penting untuk mencapai kesuksesan jangka panjang. Mulailah dengan menetapkan tujuan jangka pendek seperti meningkatkan keterampilan tertentu atau menyelesaikan proyek kecil. Misalnya Kamu bisa fokus pada penguasaan software baru mengikuti kursus https://t.co/5G61OePmpv,Joy,0.4214405119419098
MDTangkak,KURSUS PENGENDALIAN MAKANAN ANJURAN MAJLIS DAERAH TANGKAK. 30 JUN 2024(AHAD)| 8.30 PAGI | DEWAN SERBAGUNA BKT GAMBIR. Bayaran RM 50.00 pendaftaran kursus. Tambahan RM10 akan dikenakan untuk satu alamat jika sijil dipos ke alamat peserta. Sila hubungi untuk pertanyaan 06-9788112,Sad,0.5013469457626343
Mojosubie,@cumasapa Semangatt kuliah sapaaaa. Yg bener. Cari temen2 yg baikkk yg ngga baik gausah ditemeninn. Kalo udah ngerasa waktunya masih senggang ikut kursus buat ngasah softskill. Semangatttttt ,Joy,0.7246366739273071
jwooamb,@intinyadeh Bukannya sering di endors kursus toefl/ielts ya yg buat beasiswa2 si deris2 ini,Neutral,0.9458314180374146
111Alfin,@gayung_aer kek nya bawa mobil sih next year insyaallah kursus nyetir,Fear,0.37347444891929626
meinmokhtar,Ritu skip kursus kahwin ka? https://t.co/SZOzECuzMQ,Neutral,0.3947910964488983
_fyayazahari,Weekend ni hubs ada kursus kat Kuantan &amp; dia nak bawakkk bini dia ni. Harap2 dapat lah cuti 3 hari sis kena cuti ni,Anger,0.3697776794433594
jialmond_soul,cok g-word tuh bs jd wapres gbs ikut kelas/kursus biar bisa fotogenik dikit gitu?,Anger,0.3142085075378418
agiiell,Buset kursus ngoding udah kaya kursus jahit,Neutral,0.3071293830871582
cockatoocourse,@ventdeharu perbanyak vocab dulu aja kak,Neutral,0.4584541618824005
cockatoocourse,@doritovs ayook kak mulai belajar,Joy,0.518959641456604
cockatoocourse,@mnyhyst cari teman buat ngobrol bahasa inggris kak,Neutral,0.8708827495574951
cockatoocourse,@fairyflowrs semoga lancar kak belajarnya ,Joy,0.8586277961730957
cockatoocourse,@signatwre amin kak semangat ,Joy,0.9706547260284424
cockatoocourse,@lovefaithopes ayok kak belajar bahasa mandarin di cockatoo course,Joy,0.5628333687782288
cockatoocourse,@rylesays semangat kak belajar bahasa mandarinnya ,Joy,0.8938270807266235
cockatoocourse,@cchynthia_ gausah nyesel kak yuk mulai les bahasa mandarin dari sekarang aja,Anger,0.3892185091972351
cockatoocourse,@icedsnowflakez semangat kak ,Joy,0.9942582845687866
cockatoocourse,@kyu_binl semangat kak ,Joy,0.9789971709251404
cockatoocourse,@addeyusuf les bahasa mandarin di cockatoo course aja yuk kak,Neutral,0.7833977937698364
cockatoocourse,@Florynn_Itz semangat kak ,Joy,0.9789971709251404
ewgamaumemupuk,@karaigasukida @uibaseNG KAK kenapa kalo di lbi soalnya aku rencana mau ambil kursus perancis A1 ,Neutral,0.4445679485797882
APemakanan,Assalamualaikum &amp; Good morning Have a blessed day everyone ️ ℹ️Untuk mengetahui lebih lanjut kursus Pengendali Makanan . boleh layari link ‍‍ https://t.co/H05olJvIWk hubungi 018 377 4926 / 018 229 2926 #morningquote #nbfoodspecialistcentre #kursuspengendalimakanan https://t.co/BuBp5aX9W0,Joy,0.775894820690155
xnhanaaa,MAHIR TOEFL DARI BASIC AUTO 500+ Free 2× TOEFL Prediction sharing beasiswa recording kelas 15× Meetings + e-certif More info: DM #TOEFL #IELTS #lestoefl #lesbahasainggris #kursusbahasainggris #LPDP #kursustoefl #CPNS #IISMA #BUMN #les #kursus #Scholarships #testtoefl https://t.co/R71sHQrD8L,Joy,0.44228485226631165
bpdfaye,Malam ni depa nak karoke plak what is this kursus,Neutral,0.9065870046615601
linguo_id,KURSUS BAHASA SWAHILI Di Linguo ada kursus bahasa Swahili juga ya? Ada dong ‼️ Jangan lupa daftar kelasnya dengan klik link di bio ya ‼️ #lingoid #kursusswahili #swahili #kursusswahilimurah #belajarswahili #lesswahili #bahasaswahili #polyglot #belajarbahasaswahili https://t.co/nZ2Nk6EqK7,Neutral,0.9877269864082336
bouulevard,@heaadoverheels LU BESOK DI KOS KURSUS MAKEUP YA SAMA GUA,Neutral,0.9492493867874146
komunikasi_gov,Terokai pelbagai kursus latihan secara percuma untuk rakyat Malaysia di National Training Week (NTW) 2024 merentasi 5 teras utama iaitu Kemahiran Hidup Kemahiran Masa Depan Pembangunan Lestari Inovasi &amp; Kreativiti dan Kewangan. https://t.co/Me1WQvapnw,Love,0.42671293020248413
xnhanaaa, Belajar IELTS all skill bareng tutor Awardee Beasiswa. Free 2x IELTS simulation modul &amp; recording pembelajaran + Sharing Beasiswa More info: DM #toefl #ielts #lesbahasainggris #kursusbahasainggris #IISMA #LPDP #lesielts #kursus #scholarship #les #AAS #beasiswa #CPNS #BUMN https://t.co/316xgSckA2,Joy,0.5526401400566101
peace_pare,Mau lancar SPEAKING dalam waktu 2 MINGGU? Peace English Academy menyediakan Paket Kursus 𝘺𝘢𝘯𝘨 𝘴𝘦𝘴𝘶𝘢𝘪 𝘥𝘦𝘯𝘨𝘢𝘯 𝘵𝘪𝘯𝘨𝘬𝘢𝘵 𝘥𝘢𝘯 𝘬𝘦𝘣𝘶𝘵𝘶𝘩𝘢𝘯 𝘴𝘪𝘴𝘸𝘢 𝘴𝘦𝘬𝘰𝘭𝘢𝘩 𝘣𝘢𝘪𝘬 𝘪𝘵𝘶 𝘭𝘦𝘷𝘦𝘭 𝘥𝘢𝘴𝘢𝘳 hingga 𝘮𝘦𝘯𝘦𝘯𝘨𝘢𝘩 https://t.co/HLJtjDt9lj,Joy,0.6633390784263611
biela_dean,Buat apa hantar kursus jauh2 kalau macam tu ,Neutral,0.45807594060897827
RutanPelaihari3,kursus kejuruan atau pelatihan keterampilan tersedia untuk membantu narapidana meningkatkan pengetahuan dan keterampilan mereka. #KumhamKalsel #Taufiqurrakhman Kanwil Kemenkumham Kalsel Taufiqurrakhman,Neutral,0.34540197253227234
lindoy_olalala,Orang gila mana yang kursus basing ke temen???️️ Tapi mayan si 20k/pertemuan️️ https://t.co/FA8dHZNCO9,Anger,0.4193759262561798
HeNdiBur,@hayder_imron Tidak ada kursus bahasa suryani &amp; juga minim modal nipu mempersulit kalangan santri di posisi memek Gufron,Anger,0.4124794602394104
awacovrjwoo,pcd + sakit tekak + demam harini kena gi kursus ,Neutral,0.2533162236213684
hannanilah,Harap2 boss terbukak hati bagi elaun double sebab tolong dia masa kursus aamin,Fear,0.9420295357704163
ppinenot,mereka bisa aja fasilitasin aku buat kursus bahasa Inggris tapi baru ngomong doang si blm dicariin sampe sekarang wkwk. dan aku gabutuh kursus yg pembahasannya masi basic karena ik saat kuliah nanti kosa katanya lebih berat :D,Anger,0.3579705059528351
aidaajamil,@scheekeong @mykesuma @hrdcorp_ Ya Allah banyak nya kursus percuma yang YB bagi. Terbaik la YB,Fear,0.3315293788909912
heybiblww,@1107sh @utfess Kakak kursus disitu juga kah/?,Sad,0.355935662984848
Ivanien11,@erlanishere Ini yg palimg sampah... Buntut2nya nawarin kursus... Monyet homo emang,Neutral,0.3029368221759796
muthxzsh_,kursus mengemudi SEPEDA MOTOR ada gasi?,Neutral,0.6366682648658752
sherylefth,@mhulyanto Aku tambahin ah lagi diving kan? apa ini saatnya aku buka kursus bahasa Nordik?,Anger,0.3671567440032959
Jagindasan,@Bossbm17 @mkini_bm @NazifNajib Ko macai mmg xkan paham keje ko makan duit haram najib je keje jadi penjilat.. ko ingat semua dalam MOF tu ambil kursus kewangan ke? Izzah bukan direct bawah MOF dia keje under TS hasan merican membantu pengurusan... Dia ada master international relations. Ko ada apa?,Anger,0.9994397759437561
HeryCahyadi16,@kompascom Bukannya harus kursus Lemhanas dulu atau SESKO TNI maka mako brimob spt Ahok BTPNegeri lucu,Neutral,0.390895813703537
cucuputri4570,@iRachelicious @arifadr Save aahh ka.. klo blik ntr.. coba cari kakany buat kursus make up ,Neutral,0.5253050327301025
indra_agusta,Kalau lolos dan mulai perasaan bahwa orang lain itu penting. Baru mulailah bersosial. Menjangkau lebih luas macam-macam orang. Terus melu kursus pranikah.,Love,0.5398591160774231
IcangIc55278236,Nikmati efektifnya belajar bahasa asing dengan materi berkualitas dari teacher profesional. Dapatkan diskon 15% untuk kursus Private dengan pakai kode ini: ICACKPSXYJRWZ. Klik link berikut untuk daftar Cakap:https://t.co/hmRLhPhXxs,Anger,0.431372731924057
idoymaridoy,@scen_icc @worksfess buka kursus offline ga kak,Neutral,0.9993553757667542
APMtwiter,Pada hari ini kursus tersebut telah dirasmikan oleh YS Kolonel Kehormat (PA) Dato' Fyzal Fauzy Pegawai Khas &amp; Ahli Jawatankuasa Hal Ehwal Warga Industri Kebajikan dan Data Industri Perbadanan Kemajuan Filem Nasional Malaysia (FINAS). https://t.co/DpRQ0Q4lMK,Neutral,0.530012309551239
APMtwiter,Isnin 24 Jun 2024 - Sekitar hari pertama kursus anjuran Bahagian Pengurusan Latihan Ibu Pejabat Pertahanan Awam (IPPA) bertempat di Akademi Latihan Pertahanan Awam (ALPHA) Bangi. https://t.co/ZYkNedmcc8,Neutral,0.3380224406719208
APMtwiter,#LATIHAN BENGKEL PEMBANGUNAN LATIHAN MELALUI PLATFORM MEDIA SOSIAL APM 2024 Isnin 24 Jun 2024 - Sekitar hari pertama kursus anjuran Bahagian Pengurusan Latihan Ibu Pejabat Pertahanan Awam (IPPA) bertempat di Akademi Latihan Pertahanan Awam (ALPHA) Bangi. @jpmgov_ @FinasMy https://t.co/vRDZXGn1kB,Sad,0.8019348382949829
zulaikhazalman,@meinmokhtar common sense la anon. nusyuz ni bila kau x ikut bnda 'baik' yg suami suruh. gugurkan anak yg dtg dri hasil korg dua tu satu bnda yg 'baik' ke yg prlu dibuat kalau disuruh oleh suami? ni jnis tido dlm kursus ler ni,Joy,0.714931309223175
flowerbunkus,@Soundtrepreneur hehehe sama macam dubai dan lain2 negara maju. nak jadi influencer kena ada lesen dan kena daftar company dan kena pi kursus macam wartawan. boleh belajaq loophole dengan mereka yang belajar kewartawanan.,Anger,0.7165599465370178
amorelyn_,papaku mau nggak ya bayarin kursus⁉️,Anger,0.28677898645401
icioocha,ya Allah apa gw lulus ambil kursus bahasa isyarat aja kali ya,Sad,0.6354471445083618
urfavyvnyvn,@print2scape @mihar39 ada tak kursus untuk belajar skil ni sis? atau memang kena berpengalaman guna canva?,Neutral,0.571887731552124
kchendae,Done book kursus kahwin,Neutral,0.33231502771377563
PrimeKurniawan,Kayaknya emang perlu kursus bhs jawa ,Joy,0.6614030599594116
honeyybunchx,member sunyi agaknya wife jauh balik kerja bosan tu semedang je ajak lepak . masa bujang kursus jauh susah nak lepak . dulu dapat balik tu terus ajak kadang direct dua hari ajak lepak sebab itu je masa yang dia ada .,Sad,0.475506991147995
c1grets,baca² modul novel dsb. ikut kursus sambil nyari loker,Neutral,0.3010803759098053
magnooliiaa,@fathuriqsn Dulu pernah kursus sepaket sm simnya wkwkwk. Tp setelah kursus blm jago banget kudu latihan lagi.,Neutral,0.2617521286010742
ssukkieayy,Bawa mobil tapi jujurly pengen si kursus gitu,Anger,0.3018229603767395
tranmanh2122,@bimsdai @papanberjalan Bikin ngiri ANGKOT88. Di India kursus ngoding canggih buat semuanya. #Arab,Anger,0.31420281529426575
nattvgn_,@wangheul Meanwhile anak esde yang dulu kursus di tempat aku abis karate dia les b.ingg di tempat aku. Besok nya les piano lusa mandarin hari berikut nya renang. Aku tanya capek ga? Kata dia i'm tired but i enjoy it Semua tergantung orang nya,Joy,0.9257277846336365
_ayudhey,bit n boot ini buka kursus makeup ga ya? ,Neutral,0.996199905872345
storybyshadow,Bisa lgsg cek linktree ini ya https://t.co/aqO1TFK8hI nanti kk lgsg klik kursus yg kk mau beli lgsg buat akun lalu payment ya,Neutral,0.8975627422332764
Jgec_Indonesia,Penting! Frasa ini akan sangat berguna ketika kamu sudah berada di Jepang Pahami dan pelajari. Atau jika kamu mau lebih mahir berbahasa Jepang. Ingat ada JGEC kursus bahasa Jepang yang siap bantu kamu Kamu punya contoh lainnya? Yuk share di kolom komentar~ https://t.co/rKFLsXgaP1,Joy,0.8964650630950928
Emanniemm,Menarik sia. Aku kalau ada masa nak je join apa2 like kursus canva ke. At least bleh apply untuk semua benda.,Anger,0.4190932810306549
yocallmezia,Lu ikutan seminar kursus atau apapun itu tentang promosi idol yang baik dan manjur dah kata gua mah @VineEnt_Music,Joy,0.9119470715522766
midnughtxr,mau kursus piano ke mama mertua dehh,Joy,0.38715705275535583
nabiIlla__z,@ranstudys Kursus masak seru juga,Anger,0.3591628074645996
chicagovibess,rafa kamu pinter bgt aku pgn masuk undip bisa gak kursus sama kamu,Neutral,0.4413767158985138
xendrysR,@blubukblubukz Kursus kalau udah lolos nanti dibikinin sim ,Joy,0.3139854669570923
zulaikhasudin,Da semiggu tgh pk hasil gimik perasmian majlis sabtu nisakit jap otak...khamis kursus plk...‍️‍️,Joy,0.4150373041629791
txtdrmkc,@sosmedkeras Bukan dikira sombong si lebih ke dikira judes sama ansos anyinkkk. Ya bener dikit tapi kan ya sakit ati yh gue cog otw kursus social skill,Anger,0.4578409790992737
avvarath,@ObiWan_Catnobi Dari awal dia bikin yayasan atau foundation apa gitu saya udh curiga. Ya intinya dia sih nyari duit juga. Saya sampai penasaran knp org2 yg kuliah di LN itu ya spt itu cuan kah? Bikin kursus ini itu tapi kok penyampaiannya kyk gak niat.,Sad,0.43384435772895813
artdenandra,@papanberjalan Disini kursus HR aja 5jt Yang koding bisa 10 lebih,Neutral,0.4017513692378998
LemhannasRI,Kursus Pemantapan Pimpinan Daerah angkatan pertama yang telah dilaksanakan beberapa waktu lalu menuai tanggapan positif dari para pemangku kepentingan terkait. #LemhannasRI #LKYSPP #PYC #NUS https://t.co/eBzPUBn6MR,Anger,0.3527005910873413
cokoboli,sbtulnya ak jg mw kursus masak tp kelarin kuliah dulu deh ,Joy,0.27406519651412964
SCALP3D,@SyedAkramin Xsusah apply lesen YG org malas nak apply lesen suntikan thypoid &amp; kursus kendali makanan. Org pandang remeh benda ni padahal ni life &amp; death. Footnote: apply senang lulus tu satu hal ,Neutral,0.5764172673225403
storybyshadow,@collegemfs HALO AKU MAU NGAJAK KALIAN ADA YG MAU IKUT KURSUS GK? Kursus B. Korea harganya 10k dari harga 150k. Ada tips linkedin + skripsi jga. IELTS &amp; TOEFL CMN 25k UDH DAPET SERTIFIKAT. Tapi terbatas kuotanya cmn buat sampe malam ini aja. Yg mau bisa rep or dm ya,Joy,0.44831377267837524
jjeongwo0,@02YEDAAM ikut kelas yoga sama kursus bikin kuee,Neutral,0.38761037588119507
Mike_Devo,@rahzamdy Aik di mana? Ikut kursus ka,Neutral,0.6760900020599365
kitttenaoi,@heehiseung kursus kok pungli sih ai heehiseung,Anger,0.29929646849632263
Ivanirawan831,@cameliaster Itu ada kursus lia,Anger,0.2776854932308197
donothingsz,pilihan bpkku selama libur semester 1. kampung inggris 2. cari kerja/kesibukan yg menghasilkan duit 3. kursus masak,Anger,0.6704161763191223
alieimran99,Tgk tgk nama x de dalam senarai BPS. Pulakkk dahh. Aku dah buat semua procedure kot sebelum gi kursus. Wat de hek,Joy,0.5999565720558167
windofchangeump,@Abisyifa15 Aku baru g kursus APEL C...,Joy,0.4606858789920807
AqibFadhil,@thalfay di suruh bunda isti anjr kayaknya mau kursus dulu aja taun ini biar ga stres di rumah,Anger,0.5194960832595825
MohdRashidi92,Hari ini pergi kursus BLS. Sekarang berada pada fasa yang dapat apa apa kalau boleh nak simpan untuk bagi pada Nisa dan Ali nanti. Ali cukup suka roti coklat tu walaupun tak pernah makan habis. https://t.co/oWSowhza7e,Joy,0.4230523705482483
FcerberusF,@papanberjalan bagus tuh pergi ke india kursus IT jangan lupa selalu jajan street food disana ,Anger,0.32190194725990295
Adi_1409,@pass_devi Kursus privat pijat hu 5 sks ,Neutral,0.4188999831676483
yugeemint,@naeviswrite percakapannya atuh Ibuk~ dari tadi bacain yg Koriya tu berasa lagi ngerjain exercise jaman kursus dulu wkwkwk,Neutral,0.3204934298992157
garlicbuttrr,@FOODFESS2 Cantikkk bgttt. Kamu ikut kursus bikin bouquet cake kah? Aku juga mau deh,Joy,0.5829915404319763
rappyrbae,5. Terus Belajar Dunia marketing selalu berkembang pesat. Oleh karena itu penting untuk terus belajar dan mengikuti perkembangan terbaru. Kamu bisa membaca blog dan artikel marketing mengikuti webinar dan mengikuti kursus online untuk tetap up-to-date.,Anger,0.3494061827659607
nrizyannn,Tiba tiba saya risau nak kena g kursus mersing ni. Tolonglah jgn la saya sunburn. Ahad hari penting saya ,Neutral,0.595808207988739
snaim247,@aunibnotes Brp yuran masuk kursus penterjemahan ni?,Neutral,0.5740090608596802
ComicsByVieN,Bila lecturer seni pun nak endorse AI and buat kursus prompting good luck hadap pelajar yang bakal guna chatgpt untuk siapkan assignment. Aku dah jadi saksi seorang guru marah anak murid dia hantar homework yg ditulis oleh ChatGPT. Camne dia tahu? Jawapan tak kena dgn soalan.,Joy,0.8347371816635132
jakardoding,@papanberjalan Indonesia kursus cara cepat dsn halus korupsi dan cepat kaya yg laku cepat.,Anger,0.3623787760734558
verndlyy,@amohanniee @ma00renji2 NnTi W bKa kuRsuS bUb,Neutral,0.4187149405479431
ainaaasan,@txtfromfti Ini aku ya kebetulan di kota aku ada kayak kursus gratis di perpustakaan kota. Ada beberapa kursus/les tahun kemarin sih aku ikut kelas Bahasa Korea tahun ini aku ambil Kelas Komputer. Siapa tau di tempat kmu ada yg kyk gtu bisa dicari atau gk belajar otodidak.,Neutral,0.7121855616569519
WonderSUNGHOONS,Ini dia bakat alami gw siapa mau kursus ke gw? ,Anger,0.3738734722137451
FarizRahman555,@amr_zhn01 tak sia2 kursus jual insurance,Joy,0.4536977708339691
zzlevanzzle,Mau ambil kursus tapi bingung mau ambil apa antara accounting/basjep/excel/aplikasi accounting,Neutral,0.6762703061103821
ABBOnya,@djawhirr @yosefikr Anak gue ga ada waktu nongkrong Sore kumon Malem kursus coding,Sad,0.5145917534828186
anu_akbar,@Cindyunju @HudaRiot Sekalian kursus drum juga. Klo udah bisa langsung gantiin drummer BMX yg udah tua,Neutral,0.3904627561569214
Mediatelus,Sama ada anda ingin memajukan kerjaya anda atau mempelajari sesuatu yang baharu NTW 2024 sedia membantu anda! @scheekeong @shahul_srk @hrdcorp @mykesuma #hrdcorp #kesuma #ksm #ntw2024 #latihan #kursus #sijil #malaysia #AI https://t.co/VAHmV3nepc,Neutral,0.35768619179725647
biima00renji2,@seastarqly Buub lu kursus bahasa apa lagi,Neutral,0.7214750647544861
avoo100,@onmyprogress siap menerima kursus penggunaan chatgpt,Joy,0.6508392095565796
danaracelli,Ediyan tiang listrik pos ronda ditempeli iklan kursus coding. Ning kene ditempei iklan telat datang bulan &amp; sedot wc mampet.,Neutral,0.8862140774726868
uarmyou,4 - dulu pas kursus abis pertemuan pertama minggu depannya instruktorku meninggal rip 6 - jujur kayak ondel2 jadinya kalo ngalis sendiri 7 - tergantung mood dan kesabaran kadang bisa kadang gosong ,Sad,0.9626104235649109
adoncrush,Pak kapol ada banyak hal dilakukan dalam 14 hari Dalam 14 hari banyak hal produktif dan menyenangkan yang bisa dilakukan. Beberapa ide meliputi: 1. Selesai kursus online 2. Sdh langsing dg olga 3. Sls baca beberapa buku 4. Sls dekorasi rumah 5. Ntn semua episode game of throne,Neutral,0.5706542134284973
rumpumpum___,Ternyata diet yg berhasil itu diet yg dilakukan secara konsisten dan disiplin. Punya kenalan waktu kursus doi berhasil turun 10kg dalam jangka waktu 1 tahun. Dietnya pakai metode IF terus defcal sama WO ringan di rumah. Plus dukungan dari pasangannya.,Sad,0.8338911533355713
elehelleyh,Sedikit bacaan ringkas tentang UMCced boleh berikan gambaran kenapa tokti dipilih. Bidang yg ditawarkan lebih skill based dan praktikal. Ini bukan lantikan dlm kursus yg purely academic. Membaca itu amalan murni. Gunakan akal fikiran yang diberi Allah SWT.,Sad,0.9315510392189026
othonks,Hari 1 23.06.2024 Kursus Pelatih Pembina Pramuka Tingkat Lanjut (KPL) @PramukaJabar di Buper Letjend. TNI (Purn) DR. (HC) Mashudi Kiarapayung Jatinangor-Sumedang https://t.co/7RcGHD2RN4,Anger,0.3468381464481354
catheliadarcia,Sejak 2 bulan ni kecewa Rasa nak lari dari realiti Ternampak tawaran kursus kat wilayah utara Niat di hati nak mohon tapi tak termohon Teriba hari ni nak kena g kursus Nun jauh di hujung Malaysia 9 hari terus Allah maha mendengarkan lintasan hati Dimakbulnya perancangan kite,Love,0.9747714400291443
fyfrhn,But ayah cakap tunggu lepas habis kursus. Yahh suka yeee,Anger,0.769322395324707
fyfrhn,Ayah kalini setuju nak bawak aku pergi zoo . Sebab memang tahun ni masa birthday nak hadiahkan diri sendiri pergi zoo. LAH SEKALI TAK DAPAT SEBAB KURSUS ,Joy,0.9855243563652039
nayxnya,disini kursus ngoding elite (mahal + susah nemu) bgt,Anger,0.38504254817962646
mysticvbe,bawa mobil smg ntar ada kesempatan buat ambil kursus huhu,Sad,0.28457677364349365
Bukune,What if : Kune dipaksa join geng Kursus Menjahit E'Modis @sukkiech #MisadventuresSeason https://t.co/21Ju9w56ib,Fear,0.3602968752384186
FaizuddinZukri,Banyak jugak aku tengok kursus free yang menarik. Ada kursus preparation untuk CISM CCSK etc,Anger,0.3726147711277008
JSantika33287,@papanberjalan Disini yg ngajarin siapa? Guru disekolah komputer aja kualitasnya bkn ahli komputer..yg pinter komputer pemrograman dll pasti sibuk kerja..ga mungkin ada waktu ngisi kursus,Joy,0.31611472368240356
apiekluvdan,@papanberjalan DM No WA dong kak. Kursus apa aja buat anak kls 2 SMP,Neutral,0.9652726054191589
dismynonosquare,Sebabtu aku pernah cakap orang yang belajar bidang agama ni WAJIB ambik beberapa kursus yang elok untuk pemikiran kritis diorang macam sains atau matematik. Imagine kalau engineer bangunan palatao main pakai je apa bahan nak goreng untuk buat bangunan rubuh la bangunan.,Anger,0.6123611927032471
mykesuma,Nak dapat sijil kemahiran FREE? Bermula hari ini 24 Jun sehingga 30 Jun 2024 KESUMA melalui HrdCorp akan anjurkan National Training Week #NTW2024. Lebih 25 000 kursus latihan kemahiran PERCUMA! Ada macam-macam kursus. Maklumat lanjut layari: https://t.co/ZnIG6cRN9b https://t.co/bcVfTdJkPq,Neutral,0.30781376361846924
infobdg,Pengen punya bikin baju sendiri tapi gabisa menjahit? Kursus aja yuk! https://t.co/cjFwT3jtKK #infoBDG https://t.co/qUL3eiiFAC,Neutral,0.9628221392631531
majalahsunday,Mengambil kursus online penting lho ternyata! Platform seperti Coursera edX atau Udemy menawarkan berbagai kursus yang dapat membantumu mempelajari keterampilan baru atau memperdalam pengetahuan di bidang tertentu https://t.co/XqK3ZlSdGc,Neutral,0.2864096760749817
SharmimiJasmin,Tak suka bos laki aku asyik kena pergi kursus je. Macam apa tah. Kursus kursus kursus. Setiap bulan nak kena g kursus. Muka sama je. Muka orang lain takde.,Anger,0.9236159324645996
LPengantin,Yg mau kursus gratis segera daftarkan diri anda ke 081381344539 https://t.co/GRTDu0UwsE,Anger,0.24889831244945526
B2Lbhe,@bntarlagimikir kursus sek nko nganggone wkwk,Neutral,0.39538949728012085
heeynna_,@kuangyie Okkay okkay akan ku cari kursus essay itu ,Neutral,0.36414456367492676
aunibnotes,Tahun lepas ada rezeki join Kursus Penterjemahan Am (Intensif) ITBM. (BM&lt;&gt;BI) Alhamdulillah hari ini baru daftar Kursus Penterjemahan BA&gt;BM pula bawah Halaqah Muamalah. Moga bayi dan suami bagi kerjasama,Neutral,0.9984536170959473
oojiley,kita di era dimana reformasi dah 2 dekad berguling sudah disepak sudah . aleh2 duduk semeja senyum2 sama. dulu perit ekonomi menjadi pemangkin kebangkitan kini rakyat mulai bosan. hidup sudah susah seadanya kini nak dengar bebelan dan leteran kursus ekonomi. tak cakna dibilang,Anger,0.43437454104423523
RealSunBros,@hewasokey First time pergi kursus kahwin ngan si dia. Alhamdulillah si dia dah jadi isteri saya ,Anger,0.3527005910873413
fahmi_saberi, Jangan halang minat isteri - kursus kahwin,Neutral,0.365222692489624
carissapratama,@ekarwulandari 2 temen lu itu jg alumni kursus menyetir mobil kalo lu lupa ,Neutral,0.24623644351959229
in_makiy,@papanberjalan Di sini niat kursus ngoding buat ngehack fesbuk mantan,Anger,0.28144997358322144
zhaelloo,3. karena udah takut duluan liat kasus sakit mata karena softlens 4. bawa mobil karena sy tidak jd kursus mobil karena terjadi tragedi dan peristiwa tertentu 6. menurutku skill ngalisku ufah diapprove temen tapi menurut mamah tercinta masih kurang bagus(bsk minta kursus makeup),Fear,0.463777095079422
pie_christky,@albertttaja kursus la bob. invest jangka panjang ituu,Joy,0.4783684015274048
thedoveiscrying,cewenya kakak gua sashfir pol anjir estetik bgt demi apapun astaga mau kursus ama dia ,Joy,0.5471048951148987
_rxinss,Mula mula rasa malam ni after working nak g cari barang kursus. Lepastu rasa letih nak mampus. Cancel je lah.,Neutral,0.37671568989753723
Rapatinov,@papanberjalan Disini ada iklan kursus atau bootcMp nanya2 dibalesnya 'chek DM Gak sekalian aja bales check khodam ,Anger,0.35847580432891846
faudzi_arif,@scheekeong @mykesuma @hrdcorp_ Good initiative YB. Cumanya terlampau ramai sampai x sempat nak enroll. Boleh extend lagi ke yb terutamanya kursus professional,Joy,0.46559399366378784
ohmylank,@albertttaja Kursus di kampung inggris aja bob wkwk,Neutral,0.4645363688468933
ingridiientss,DHDJSJSJ cekikikan banget. udah kayak mobil LPK kursus mobil yg suruh hati-hati dan jaga jarak https://t.co/8OqLX4RAbS,Neutral,0.9678556323051453
ksjingyu,ih kelas 3 susah banget tauu aku sampe ikut kursus 4 bimbel blm lagi sama les privat semangat kamuh,Joy,0.7444810271263123
